Date,Amount,Orig_Acct_ID,Orig_Name,Orig_Crncy,Orig_Risk,Bene_Acct_ID,Bene_Name,Bene_Risk,Rcv_Crncy,Risk_Rtg
2020-05-08,13200,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,1.9
2020-05-08,43344,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,73.9
2020-05-11,436.2,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,4.8
2020-05-11,5150.66,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,ILS,94
2020-05-11,127292.63,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,24
2020-05-11,13127.85,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,GBP,87.6
2020-05-11,10415.35,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,64.3
2020-05-11,1766.19,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,49.1
2020-05-11,5585.07,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,78.1
2020-05-11,20226.9,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,JPY,66.4
2020-05-11,9239.16,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,67.8
2020-05-11,49299.99,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,11.1
2020-05-11,106761.56,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,54.1
2020-05-11,54749.52,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,3.6
2020-05-11,229677.36,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,38.2
2020-05-11,9501.04,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,46.2
2020-05-11,3060.12,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,72.3
2020-05-11,7922.66,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,CHF,24.7
2020-05-11,4715.41,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,1
2020-05-11,4674.93,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,31.3
2020-05-11,96802.37,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,30.9
2020-05-12,1321.87,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,32.6
2020-05-12,74070,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,GBP,23.7
2020-05-12,1603,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,80.7
2020-05-12,1724.25,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,13.5
2020-05-12,1380.19,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,GBP,24.8
2020-05-12,1118.32,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,3.3
2020-05-12,69100.42,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,43
2020-05-12,27530.94,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,30.8
2020-05-12,15734.13,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,20.7
2020-05-12,5216.24,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,51.6
2020-05-12,8252.77,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,94.2
2020-05-12,2905.95,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,83.3
2020-05-12,2010.53,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,66
2020-05-12,3167.96,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,95.3
2020-05-12,1998.61,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,34.3
2020-05-12,238.73,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,GBP,12.2
2020-05-12,3286.87,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,CAD,77.2
2020-05-12,2766.86,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,GBP,77.7
2020-05-13,3251.4,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,35.5
2020-05-13,9613.53,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,27.6
2020-05-13,12373.11,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,52.1
2020-05-13,85211.25,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,31.8
2020-05-13,1128.87,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,5.1
2020-05-13,5107.1,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,14.7
2020-05-13,10602.19,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,2.5
2020-05-13,420.12,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,62.9
2020-05-13,10711.01,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,GBP,34.6
2020-05-13,55831.53,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,65.3
2020-05-13,5466,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,27.7
2020-05-13,9371.25,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,GBP,38.5
2020-05-13,5077.15,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,27.9
2020-05-13,4319.09,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,JPY,60.2
2020-05-13,80870.58,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,15.3
2020-05-14,7797.8,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,95.2
2020-05-14,2412.03,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,74.5
2020-05-14,923.36,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,79.1
2020-05-14,1534.08,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,15.1
2020-05-14,4889.98,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,SEK,93
2020-05-14,2545.3,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,GBP,18.7
2020-05-14,4904.55,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,73
2020-05-14,27190,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,38
2020-05-15,1680.23,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,GBP,57.3
2020-05-15,27120,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,14.6
2020-05-15,13335.84,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,48.5
2020-05-15,131385.6,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,45.6
2020-05-15,9681.41,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,CAD,56.8
2020-05-15,8193.83,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,TWD,88.4
2020-05-15,153005.86,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,22.5
2020-05-15,8939.64,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,21.9
2020-05-15,3657.49,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,HKD,59.4
2020-05-15,3246.51,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,2.3
2020-05-15,6232.57,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,31.3
2020-05-18,3047.64,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,JPY,52.9
2020-05-18,110334.07,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,71.6
2020-05-18,16105.02,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,86.6
2020-05-18,908850,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,9.5
2020-05-18,14436.88,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,92.4
2020-05-18,7378.52,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,10.1
2020-05-18,3704.7,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,97.7
2020-05-18,71428.57,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,PLN,85.6
2020-05-18,8491.74,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,38.1
2020-05-19,36189.88,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,54.1
2020-05-19,18459.84,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,28.9
2020-05-19,8940.98,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,95.4
2020-05-19,8501.18,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,2.6
2020-05-19,4334.4,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,58.5
2020-05-19,2346.97,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,46
2020-05-19,24257.25,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,41.7
2020-05-19,41668.96,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,7.3
2020-05-19,9014.2,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,72.2
2020-05-19,2145.63,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,54.8
2020-05-19,901.17,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,IDR,20.8
2020-05-19,127440.42,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,22.7
2020-05-19,2445.73,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,27.5
2020-05-19,3241.61,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,9
2020-05-19,2997.97,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,CAD,94.2
2020-05-19,1781.03,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,JPY,37.2
2020-05-19,1713.47,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,83.7
2020-05-19,20002.44,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,19.4
2020-05-19,1011.58,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,21.7
2020-05-19,3854.2,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,36.1
2020-05-20,2549.05,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,74.9
2020-05-20,5937.29,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,10.2
2020-05-20,40628.54,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,81.2
2020-05-20,131904,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,83.3
2020-05-20,9789.17,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,33.3
2020-05-20,10279.83,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,23.6
2020-05-20,3579.46,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,JPY,63.9
2020-05-20,3230.9,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,96.5
2020-05-20,2129.45,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,2.7
2020-05-20,3409.62,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,CAD,83.8
2020-05-20,130.45,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,CAD,43.4
2020-05-20,10620.76,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,7.8
2020-05-20,3666.9,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,GBP,83.7
2020-05-20,7401.69,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,71.8
2020-05-20,16850.97,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,60.7
2020-05-21,599.45,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,GBP,33.8
2020-05-21,6266.34,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,59.5
2020-05-21,1531.98,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,50.5
2020-05-21,3491.35,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,PHP,97.7
2020-05-21,54860,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,99
2020-05-21,66204,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,30.4
2020-05-21,1159.56,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,97
2020-05-21,14646.02,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,88.9
2020-05-21,577.74,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,CAD,67.3
2020-05-21,9120.09,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,50.3
2020-05-21,803.36,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,AUD,7.9
2020-05-22,38808,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,40.3
2020-05-22,987.25,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,ZAR,20.4
2020-05-22,30993.88,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,52.8
2020-05-22,177795.37,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,92.8
2020-05-22,130094.4,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,10.5
2020-05-22,113689,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,41.1
2020-05-22,4459.66,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,DKK,31.9
2020-05-22,34614.18,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,45.8
2020-05-22,650,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,72.6
2020-05-22,15000,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,77.6
2020-05-26,9591.46,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,94.2
2020-05-26,962.83,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,59.1
2020-05-26,39.09,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,ZAR,48.6
2020-05-26,3646.75,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,38.4
2020-05-26,13793.7,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,13.9
2020-05-26,44084,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,79.2
2020-05-26,36325.18,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,74.5
2020-05-26,3040.88,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,49.1
2020-05-26,57605.18,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,82
2020-05-26,40355.28,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,83.2
2020-05-26,23694.09,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,7.5
2020-05-26,53367.91,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,60.5
2020-05-26,3821.3,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,29.2
2020-05-26,1936.31,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,7.1
2020-05-26,52111.37,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,CHF,62.5
2020-05-26,716.91,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,99.8
2020-05-26,2710.53,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,JPY,36.1
2020-05-26,6310,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,33.9
2020-05-26,11546.85,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,10.6
2020-05-26,1623.34,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,74.8
2020-05-26,493.86,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,41.5
2020-05-26,390.2,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,GBP,60.2
2020-05-26,96673.32,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,15.3
2020-05-26,5883.48,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,72.2
2020-05-26,4121.55,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,64.7
2020-05-26,359.39,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,61.9
2020-05-26,10492.89,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,40.9
2020-05-26,3351.3,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,74.6
2020-05-26,54785,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,68.7
2020-05-27,21891.53,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,GBP,4.6
2020-05-27,45763.39,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,CAD,52.9
2020-05-27,1888.59,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,GBP,7
2020-05-27,2469.4,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,3.9
2020-05-27,709.49,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,95.9
2020-05-27,5535.5,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,39.3
2020-05-27,2217.9,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,GBP,74.6
2020-05-27,10711.61,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,17.3
2020-05-27,39427.24,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,GBP,14.4
2020-05-27,1458.95,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,GBP,7.6
2020-05-27,24002.64,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,36.4
2020-05-27,3160.59,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,GBP,4.3
2020-05-27,619.42,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,33.7
2020-05-28,74914.65,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,GBP,3.8
2020-05-28,138325,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,100
2020-05-28,6907.78,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,97.8
2020-05-28,2756.07,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,98.3
2020-05-28,1599.36,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,33.5
2020-05-28,1989.25,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,GBP,37
2020-05-28,6402.05,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,AUD,76.8
2020-05-28,7095.98,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,41.9
2020-05-28,2105.37,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,CAD,1.4
2020-05-28,16741.5,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,56.7
2020-05-28,1471.57,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,88
2020-05-28,3614.23,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,23.3
2020-05-28,1322.96,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,34.8
2020-05-28,1163.66,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,CAD,35.6
2020-05-28,13844.49,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,EUR,62.9
2020-05-28,12852.8,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,4.2
2020-05-28,33852.01,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,0.8
2020-05-28,1873.65,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,27.6
2020-05-29,30000,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,67.1
2020-05-29,2289.5,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,GBP,86.3
2020-05-29,3299700,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,EUR,3.7
2020-05-29,12342.42,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,36.6
2020-05-29,66523.5,123581321,MALLIK J,USD,LOW,57853014,LAUREN,HIGH,EUR,72.3
2020-05-29,11021,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,89.5
2020-05-29,2459.4,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,19.9
2020-05-29,23316.25,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,JPY,50.9
2020-05-29,9531.26,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,59.3
2020-05-29,9077.43,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,9.9
2020-05-29,108775,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,66.8
2020-05-29,9680.79,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,CAD,32.8
2020-05-29,23364.3,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,79.1
2020-05-29,28218.42,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,35.2
2020-05-29,78197,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,0.9
2020-05-29,2034.8,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,14.4
2020-05-29,27186.75,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,0.3
2020-06-01,46628.4,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,72.5
2020-06-01,899.4,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,JPY,15.2
2020-06-01,19525.81,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,61.2
2020-06-01,938.81,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,59.6
2020-06-01,334.25,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,AUD,68.3
2020-06-01,2052.48,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,CAD,54.9
2020-06-01,2247.32,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,GBP,43.4
2020-06-01,3558.4,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,95.7
2020-06-01,33817.91,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,26.4
2020-06-01,11144.54,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,93
2020-06-01,7439.52,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,76.5
2020-06-01,49523.99,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,90
2020-06-02,1548.77,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,GBP,1.4
2020-06-02,3893.67,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,EUR,84.1
2020-06-02,2315.78,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,DKK,6.3
2020-06-02,12757.08,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,89.6
2020-06-02,5089.05,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,97
2020-06-02,2676.76,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,1.7
2020-06-02,1824.05,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,EUR,69.8
2020-06-02,2372.94,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,72.1
2020-06-02,1737.15,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,86.3
2020-06-02,20000,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,ZAR,60.3
2020-06-02,10961.66,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,88.6
2020-06-02,2579.2,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,GBP,73.4
2020-06-02,3508.03,123581321,MALLIK J,USD,LOW,93810450,ALOK,MED,EUR,93.8
2020-06-02,870.7,123581321,MALLIK J,USD,LOW,48205754,SURESH,LOW,EUR,51.7
2020-06-02,2579.81,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,GBP,83.5
2020-06-02,20047.23,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,MED,EUR,85.6
2020-06-02,5457.5,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,76.5
2020-06-02,178.97,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,EUR,68.7
2020-06-02,281.53,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,99.4
2020-06-02,105179.92,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,40.4
2020-06-02,3570.52,123581321,MALLIK J,USD,LOW,37915221,MARK,HIGH,EUR,49.3
2020-06-03,113.66,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,49.3
2020-06-03,112.49,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,79.9
2020-06-03,13996.07,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,EUR,57.3
2020-06-03,3500,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,GBP,50
2020-06-03,113128.67,123581321,MALLIK J,USD,LOW,57853014,LAUREN,MED,CHF,23.3
2020-06-03,78898.25,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,88.5
2020-06-03,220.77,123581321,MALLIK J,USD,LOW,93810450,ALOK,LOW,GBP,32.4
2020-06-04,53087.58,123581321,MALLIK J,USD,LOW,47660212,KEVIN,HIGH,EUR,11.3
2020-06-04,973.68,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,46.3
2020-06-04,2548.8,123581321,MALLIK J,USD,LOW,57853014,LAUREN,LOW,GBP,87.8
2020-06-04,817.54,123581321,MALLIK J,USD,LOW,47660212,KEVIN,MED,EUR,99.9
2020-06-04,100695.41,123581321,MALLIK J,USD,LOW,37915221,MARK,LOW,EUR,67.3
2020-06-04,3500,123581321,MALLIK J,USD,LOW,93810450,ALOK,HIGH,EUR,71.6
2020-06-04,1026.45,123581321,MALLIK J,USD,LOW,48205754,SURESH,HIGH,EUR,93.8
2020-06-04,528.02,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,GBP,52.2
2020-06-04,112892.3,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,CAD,90.2
2020-06-04,42967.67,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,EUR,21.5
2020-06-04,70000,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,JPY,20.2
2020-06-04,13678.34,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,GBP,55.2
2020-06-04,57871.38,123581321,MALLIK J,USD,LOW,37915221,MARK,MED,GBP,97.2
2020-06-04,7151.06,123581321,MALLIK J,USD,LOW,47660212,KEVIN,LOW,CHF,48.1
2020-06-04,201.64,123581321,MALLIK J,USD,LOW,48205754,SURESH,MED,GBP,5.8
2020-06-05,10946.88,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,LOW,GBP,97.3
2020-06-05,16540.5,123581321,MALLIK J,USD,LOW,16922038,ADRIAN,HIGH,EUR,49.7
